RegionID,SizeRank,RegionName,RegionType,StateName,No of Bedrooms,Division,Region,Latitude,Longitude,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
395078,15,"Seattle, WA",msa,WA,3 Bedroom,Pacific,West,47.6211,-122.3244,302341.9165,300866.508,299415.4266,299205.9155,299428.8289,298748.2911,296578.0275,293180.5063,289896.799,286284.1718,282879.5763,279680.2186,277170.1808,275252.9912,272978.8339,270431.5991,266491.2805,263014.0463,259517.075,256835.8208,254112.0377,251573.715,249338.4151,247362.7569,245964.8148,244344.7344,242423.7946,240105.3378,238203.7897,237385.1266,237427.7184,238276.2031,239808.393,241913.0905,244648.9349,247502.8741,250720.0788,253656.3015,256396.4904,258922.7787,261697.7922,264663.3483,267628.9818,270508.642,273330.5915,276105.9872,278711.5183,281340.2119,283892.173,286153.9754,288145.9912,289876.7207,291557.0412,292702.652,293479.9039,294038.8785,294983.9271,296251.0927,298156.3382,300601.6426,303728.8183,307051.1731,310131.4762,312746.5293,315131.9971,317383.5661,319686.473,322200.8686,325096.4713,328398.2966,332172.0409,336382.2244,341100.8212,345614.5303,349571.5137,352940.9532,355935.5659,358703.9881,360975.1642,362999.7211,365076.1935,367758.4029,371098.92,375231.1619,379758.7568,384612.6855,389571.7233,394448.4625,398760.7376,402700.5342,406080.6258,409275.7846,412147.1246,415003.9662,418258.5234,422347.6668,427263.6857,432756.4606,438764.8133,444550.6224,450004.6547,453718.9929,457148.5053,459072.3576,459889.3684,459284.6537,458414.3647,457661.8228,457139.1142,457471.7992,459151.8952,461075.8014,462545.4833,463460.3488,464030.2787,464657.2615,465121.3482,466494.5044,468812.0757,472143.5723,475899.3668,480380.8783,485683.0062,491309.3117,494562.0073,495858.085,496585.6714,499905.4055,506704.4276,515516.9416,525497.1532,534773.8072,543667.9723,553077.5874,564116.7645,577293.0765,591302.7798,604068.1762,613036.8518,616962.3994,617726.0287,618240.4547,621081.1848,626916.2068,639094.0881,656556.965,678555.1516,698789.3427,713294.4868,718479.3083,713215.0488,701015.5809,686713.1251,676413.2158,670273.5218,666424.9711,661166.712,656168.2276,652306.4407,651230.6957,652311.1005,655454.4401,660002.3669,665329.1835,670001.851,673758.7303,676189.1822,677777.6091,678892.0891,680889.9319
394865,16,"Minneapolis, MN",msa,MN,3 Bedroom,West North Central,Midwest,44.9635,-93.2678,187097.9581,187326.6746,187937.7193,188690.5668,189318.9491,189314.041,188761.8024,187484.3827,185568.8006,183374.116,181339.1386,179140.8406,177115.3935,174951.2581,173457.3442,171882.0806,170303.9425,168511.6368,166784.6026,165322.0287,164050.6172,162945.9138,161813.879,160610.2263,159610.0142,159166.9074,159511.8206,160166.3214,160965.9038,162047.7052,163590.8947,165439.066,167414.5657,169458.3894,171337.3366,173066.0014,174647.17,176172.3629,177719.4953,179136.8183,180624.7734,182162.7506,183865.4718,185843.1372,187754.9531,189653.2552,191261.4061,192809.6668,194234.9544,195668.2797,197192.0984,198535.8738,199654.075,200138.626,200403.1716,200547.816,200836.3776,201092.7099,201486.3902,201993.5775,202840.7912,203999.4207,205397.914,206799.1966,208005.6828,208790.2728,209444.281,210109.746,211051.7321,212088.4695,213235.0619,214609.582,216312.3882,218090.6322,219715.4359,221259.3173,222453.2977,223432.5168,223993.074,224526.1181,225276.082,226324.4249,227679.5252,229219.4526,231016.9236,233116.7859,235318.5154,237600.5394,239478.2501,240890.1753,241637.6619,242047.7112,242372.2107,242903.5559,243945.2326,245609.8047,247530.2688,249599.143,251783.8745,253917.166,255774.0934,256902.3842,258141.291,259113.0692,259985.2243,260297.5677,260608.5735,261307.6188,262464.4981,264273.5821,266163.6129,267784.8896,268721.1861,269373.9167,269798.8538,270157.1121,270364.9739,270854.4354,271807.6856,273172.753,274988.0307,277069.309,279313.424,281263.3674,282167.3653,282181.5188,281902.5652,282540.9034,284650.3856,287883.8578,291661.8964,295485.4064,299012.9768,302712.5509,306581.5738,310862.0985,315424.6392,319952.2044,323596.7258,325465.8692,325649.9849,325451.3189,325952.1367,327269.5813,329924.2319,333606.995,338387.5857,343243.394,347345.5682,350076.4743,350251.9201,348435.2913,345507.5851,343576.1508,342415.1301,341591.6672,340411.4995,339720.3732,339692.4578,340541.1564,341800.0006,343530.918,345181.2954,346576.0527,347365.9237,347423.5871,347110.0302,346641.26,346352.3307,346613.0462
395056,17,"San Diego, CA",msa,CA,3 Bedroom,Pacific,West,32.8313,-117.1222,347115.3597,349111.9702,351098.2947,354468.9305,356003.4578,356452.8523,354937.3237,353358.8829,350820.6943,347096.8932,343766.7759,342136.4529,341207.3424,340309.1723,338155.3657,336589.3207,335057.8577,334239.0303,332873.7167,329969.4098,326695.1957,323907.9457,322712.4063,321752.8719,322135.0245,322967.2378,323986.3871,323781.7219,324032.4879,325799.0679,327963.7584,330727.4672,333833.9537,338055.7882,342670.0122,347536.5215,352684.7989,357944.2982,362503.0902,367458.8589,373691.1766,381796.7653,389460.6395,396466.3006,402525.212,408218.5165,412253.4711,415264.6121,417655.1411,420422.6081,423272.2718,426689.4178,430048.6834,433094.0056,434128.4741,434573.4608,435260.1995,437374.0262,440077.2255,442809.7059,445817.6655,448926.5572,451991.3115,454689.5326,457258.2692,459842.9048,461792.6777,464138.2462,467240.6226,471661.5062,476029.652,479918.6932,484039.0716,487929.3136,490608.4009,491969.5831,492566.0699,493994.7627,495109.6281,496666.2733,497906.9695,500649.8683,503851.435,508396.872,512585.8168,516598.373,519318.9526,522168.1903,524605.5798,527880.9814,530306.0153,533614.7836,536847.0411,541341.674,545261.4893,549668.3849,553248.4191,556244.2012,558075.6084,559672.7765,561760.7272,563432.1392,564923.1873,566153.6857,567274.9404,568515.0861,569154.6311,569044.3328,569081.3378,569742.0385,571749.8898,573809.8018,574966.4889,575715.4766,576055.2773,577181.7207,578096.0502,579581.1043,581913.3588,585254.0113,588959.0361,593047.926,597416.533,601953.6188,604201.0591,603906.2178,602892.8636,604360.6376,610218.7059,618992.1481,630313.5384,642072.5269,653327.0052,663951.194,675043.1905,688176.201,703255.5256,718520.9843,730679.166,737158.6796,739381.1422,741352.018,746025.9469,753657.6582,767816.1147,788424.0008,814349.2089,837792.348,854768.8936,863963.7676,864137.8962,856641.7883,844132.8277,832819.68,823971.7952,817210.0165,809569.3006,803980.1527,802010.266,805320.2044,812353.8239,822040.5433,833533.0092,845345.2982,856451.017,865525.6242,871763.8329,875255.0285,877468.502,881732.6941
395148,18,"Tampa, FL",msa,FL,3 Bedroom,South Atlantic,South,27.9945,-82.4447,137767.6813,137515.3461,137311.4401,137029.7335,136768.0194,136434.1302,135696.176,134662.9674,133267.768,131877.6373,130328.3833,129019.0737,127607.7656,125990.4109,124408.5395,122702.8652,121197.979,119679.5671,118406.6721,117290.8687,116521.8808,116239.1686,116187.5694,116107.4044,115732.7522,115612.7282,115722.5141,116268.3063,116843.7011,117410.5303,117986.6623,118501.6526,119068.2768,119810.1683,120816.7527,122181.6048,123591.7516,124960.0305,126371.5313,127921.6913,129836.6834,131709.4571,133578.0843,135298.5095,136894.8038,138559.9526,140057.5561,141573.0436,142748.6604,143959.3576,145027.0761,145981.0445,146876.829,147562.6209,148421.222,149135.4547,149954.09,150599.0274,151420.2856,152392.7577,153430.5275,154374.1874,155236.7295,156119.9444,157027.1701,157913.4972,159055.651,160363.8877,161861.4542,163350.8756,164899.4139,166504.1572,168091.3667,169697.7015,171047.1611,172408.7579,173561.886,174754.6973,175846.5673,177077.3304,178586.3507,180234.3617,181886.9678,183356.1253,184731.414,186176.7401,187775.4026,189384.1251,190728.964,192035.2063,193322.9222,194769.8662,196162.5696,197529.2916,199043.3037,200727.9428,202407.6112,203910.3733,205402.9664,206830.4046,208095.1012,209068.2095,210230.0817,211428.2602,212617.4697,213494.6787,214446.9541,215530.3846,216604.1742,217483.3348,217968.5071,218396.6957,218709.4612,219327.1139,220036.91,220952.4558,221691.5514,222607.3928,223793.267,225337.6064,227204.0332,229002.6591,230656.7436,231775.4139,232393.7457,232955.504,234001.4016,235874.4552,238589.9805,241735.7913,245485.8617,249308.7527,253470.6004,257848.6408,262690.2625,267766.0986,273449.593,279870.0378,286391.9276,292158.1728,296926.1386,301467.9912,306546.1103,312094.3594,319223.3973,327611.5572,337602.8415,348208.7346,358466.8949,367518.1333,373672.0617,376548.4004,376248.309,374503.5718,372142.5758,369643.068,367019.8658,364956.5263,363844.5024,363646.423,364349.3383,365951.6271,367881.0752,369895.2397,371450.8486,372915.781,374007.2833,375009.1627,375806.8699,376837.3706
394530,19,"Denver, CO",msa,CO,3 Bedroom,Mountain,West,39.762,-104.8758,219939.4864,220983.4934,221954.5969,222424.7703,222319.7557,221708.3203,220830.6532,219679.8787,218458.3019,217220.2827,216220.1719,215371.3092,214635.1159,213776.1796,212893.9338,212160.8632,211169.2188,210320.6671,209553.1226,209194.8313,209063.7408,208997.5265,208990.4218,208960.052,209062.178,209295.1375,209546.8469,209700.9901,210159.0917,211285.0031,213066.8866,215310.4247,217867.0263,220424.5334,222865.5098,224987.5605,227084.6782,229004.5578,230533.7289,231915.3786,233469.2766,235599.3075,238054.8337,240571.0851,242964.0352,245165.0307,247095.9078,248869.0144,250379.7864,251894.0465,253233.2741,254857.5889,256578.3422,258435.2704,260317.5333,262254.2405,264574.874,267106.9077,269944.0774,273054.8032,276582.257,280563.9683,284377.7652,287965.2583,291282.7075,294511.6726,297788.4101,301032.1133,304389.1927,307533.3108,310630.3109,313670.4975,316799.6699,319852.6354,322846.4796,326091.4892,329165.1026,332045.4418,334371.6318,336163.8672,337673.0766,339510.2766,342070.393,345255.3808,348394.4989,351733.6454,355115.2572,358537.5837,361420.5988,363402.7019,364354.6139,364913.2537,365768.508,367358.8471,369549.3646,372327.5302,375318.7527,378326.8804,381170.7863,383684.6088,386054.2322,387690.8431,389391.9314,390643.5952,391915.2272,392826.4027,393640.9229,394683.9944,396177.4775,398432.5075,400838.6866,402789.2254,403544.3089,403908.2035,404075.0637,404749.1337,405528.8802,406899.3515,408764.2018,410889.3642,413175.7616,415766.9986,418859.5762,421914.0027,423243.2985,423370.4962,423368.9893,425170.6731,429179.0828,434670.5991,440932.3039,446911.9257,452528.7734,458947.1059,467156.9932,476846.5538,487138.6675,496940.6119,504504.8032,509149.5831,511322.5346,513753.5686,517694.8439,522937.5189,530855.5758,541788.1455,555466.5699,568568.5511,578678.852,584353.4988,584268.2174,579468.1225,572323.9328,566559.7964,562170.9314,558451.7426,554359.9779,550749.6214,547880.0281,546390.5222,546555.3648,548322.1907,550863.1602,553641.2464,556023.3787,557826.9744,558497.0552,558678.469,558284.6109,558213.5708
394358,20,"Baltimore, MD",msa,MD,3 Bedroom,South Atlantic,South,39.3051,-76.6144,222900.9642,222699.4877,222641.4394,222841.9482,223227.9683,223369.719,222862.3775,221310.8702,219340.8165,217179.6021,215123.8751,213009.8643,211219.7156,210021.2121,209292.4525,208345.2726,207348.3451,206334.3946,205221.3074,203801.9892,202220.6889,200969.9238,199883.5986,199145.0399,198399.51,198272.2302,198608.6759,199522.7384,200314.511,200899.6081,201336.0415,201583.8522,201898.3158,202007.2678,202449.9256,202862.8919,203947.7091,205288.378,206807.4814,208112.3831,209512.7574,210849.8186,211811.1745,212223.9256,212576.2406,213020.1256,213733.9781,214559.3346,215440.7635,216235.0754,217029.5818,217914.5748,218772.6858,219131.1011,219120.5482,218861.8234,218800.0609,218616.2095,218694.1664,218735.1816,218891.5711,219005.6318,219393.2183,220019.6914,220639.7869,220836.3625,220893.0959,220907.9033,221197.3303,221496.4142,222011.4018,222593.6709,223381.6511,223966.2303,224309.1435,224779.4287,225378.341,226200.9998,226762.9326,227048.1513,227385.7617,227867.4833,228747.3859,229726.6542,230670.6884,231592.9115,232455.3685,233498.1166,234354.0943,234786.8261,234847.4645,234876.9337,235303.5856,235984.2654,236935.9462,238112.2539,239327.1212,240308.3557,241289.4827,241975.6467,242565.6149,242757.5018,243307.4956,243961.8912,244788.6245,245367.1658,246038.3406,246583.585,246727.6771,246655.2905,246672.1935,247061.046,247344.6106,247486.2596,247616.4718,247897.7109,248241.0212,248618.1044,249306.5062,250288.3476,251630.9438,252991.7934,254374.5021,255437.16,255741.9742,255562.6445,255666.9953,256683.7202,258795.0095,261608.2398,265102.0922,268542.1582,271652.0128,274787.2923,278352.8709,282367.0105,286535.016,290246.9317,292983.1847,294654.5545,295482.0056,296269.1408,297249.3048,298862.887,301425.8423,304712.4345,308545.7084,312462.6903,316133.5008,319148.8931,320356.6209,319901.5811,318504.9869,317745.0436,317547.4283,317617.132,317894.3746,318546.8913,319522.5765,320885.6166,322731.5825,325049.7356,327216.6684,329050.3446,330291.5322,331084.7669,331496.4987,331810.7565,332382.0909,333531.6203
395121,21,"St. Louis, MO",msa,MO,3 Bedroom,West North Central,Midwest,38.6359,-90.2451,148117.2073,147927.7855,147703.2337,147628.0429,147764.0333,147648.7131,147239.9632,146595.7876,145892.049,145004.0975,144109.7323,143118.8534,142184.3012,141281.2305,140438.178,139660.5048,138859.6033,138192.5672,137458.8568,136604.498,135763.8947,134945.0801,134222.737,133498.793,132966.9113,132649.802,132533.3627,132548.1685,132644.0077,132776.9541,132923.1629,133013.7615,133165.8115,133344.753,133608.3353,133834.6723,134055.0229,134274.9978,134521.1395,134763.107,134989.9179,135269.1948,135587.786,136041.6142,136444.376,136869.2356,137036.8606,137168.4886,137256.2732,137443.8181,137738.0374,138218.7866,139011.2766,139750.7339,140319.7326,140651.923,140898.5696,141024.0326,141102.7972,141310.751,141470.1858,141642.586,141895.9455,142457.3254,143268.8916,144001.7161,144734.669,145433.7059,146147.1644,146857.4081,147424.0812,148081.6703,148899.2159,149817.7792,150554.4988,151204.5038,151806.3087,152428.0146,152812.8145,153092.3428,153424.9964,153975.04,154626.3667,155369.9581,156043.7151,156733.8125,157489.8712,158318.3515,159153.465,159936.9726,160567.8843,161121.2196,161559.5048,162047.4185,162617.8849,163259.6712,163893.8906,164544.6376,165278.0828,166062.174,166792.7754,167283.3462,167845.0284,168427.6745,169110.3841,169606.7959,170061.5386,170536.13,171154.1011,171994.4555,172904.0187,173690.4234,174193.332,174549.9015,174741.8266,174972.7462,175253.8691,175880.4213,176697.9476,177562.5858,178595.4931,179745.54,181019.8386,182090.1608,182654.5136,183025.7775,183706.8198,185073.7619,187245.8835,189860.19,192754.1293,195328.8048,197554.7449,199798.3695,202448.8336,205384.1355,208469.1704,211381.8109,213380.4003,214180.73,214008.6791,213990.51,214633.146,215841.6752,218322.002,221811.2037,226159.5543,230340.2995,233783.9216,236683.4598,238206.4838,238491.42,237696.4165,237128.3728,236949.9429,237146.3974,237149.1967,237458.0076,238295.6538,240080.9316,242409.1145,244895.2336,246968.9067,248685.9093,249859.3292,250707.7293,251202.202,251608.786,251981.5416,252775.5793
394943,22,"Orlando, FL",msa,FL,3 Bedroom,South Atlantic,South,28.4773,-81.337,130534.8643,129461.2057,128429.5239,127749.0307,126923.3952,126001.13,125145.2179,124131.1182,122893.0105,121690.9323,120356.4967,118865.3255,117347.2165,115910.7935,114383.1859,112789.3828,111389.382,110458.6851,109657.7489,109137.4828,108676.4267,108439.7395,108236.1316,108230.0293,108471.5875,108807.9389,109121.3164,109415.5308,109843.9161,110577.265,111399.305,112259.0928,113324.2836,114581.3805,115924.2267,117355.3036,118898.1268,120534.6488,122219.532,124060.8234,126263.7994,128545.5985,130724.2002,132886.143,135143.2979,137465.7823,139369.5413,141094.0823,142795.5153,144699.1889,146266.2206,147488.9257,148496.9189,149456.6594,150416.1191,151313.4309,152310.8047,153096.0555,153942.7859,154779.6348,155852.3841,156853.6589,157698.9459,158517.5215,159370.6848,160272.848,161245.8638,162405.8505,163864.6271,165421.0817,166800.6676,168024.9086,169295.3619,170753.3675,172035.228,173378.0501,174601.4184,176027.2901,177224.7216,178605.6493,180211.9479,181869.6562,183225.5368,184341.6897,185488.6875,186792.4269,188229.313,189851.9276,191463.1252,193214.2992,194798.6154,196460.4058,198020.5993,199641.335,201140.4134,202663.0545,204146.8345,205681.7652,207331.072,209041.4012,210739.6508,212086.1059,213453.5068,214814.083,216286.4904,217647.347,218931.1517,220258.1022,221721.4107,223480.3767,225048.3114,226210.1735,227000.9932,227730.1429,228474.0844,229166.6472,229858.5527,230698.2691,231825.4983,233225.0963,234886.1064,236509.9415,238048.8454,239236.8133,239811.3722,240135.3521,240697.9371,242099.3637,244206.3953,246664.7575,249461.5389,252164.5578,254992.5327,257854.8155,261020.3875,264478.8169,268504.1556,273397.8319,277978.7697,281955.6798,285040.3592,288668.6669,293094.4082,298168.6211,304675.103,312362.6463,321268.8083,330519.6771,339181.4981,346950.4123,352377.4083,355438.5849,356266.8182,356087.0846,355537.165,354593.1356,353309.3328,352150.7096,351798.2901,352147.5715,353258.303,354853.3352,356772.3141,358655.7969,360177.7381,361429.2579,362509.1587,363552.4393,364515.5104,365638.1625
394458,23,"Charlotte, NC",msa,NC,3 Bedroom,South Atlantic,South,35.2083,-80.8303,142776.3906,142524.1271,141995.3637,141511.667,141187.9644,140811.6662,140175.662,139345.6155,138375.9321,137405.1194,136287.9189,135345.3119,134384.3512,133565.7417,132735.9721,131879.5621,130969.7262,130145.2001,129451.4571,128778.438,128076.2732,127360.6275,126631.8133,126229.7319,125972.0256,125968.1104,126002.8508,126187.4364,126454.813,126728.7995,127026.3711,127319.2056,127631.5871,127941.5966,128201.7544,128435.1713,128663.3748,128953.7344,129420.978,130083.5537,131153.8637,132424.9462,133740.8296,134876.3539,135770.0781,136591.2534,137260.9905,137931.2175,138623.5312,139388.5815,140045.5783,140629.6168,141171.2405,141671.1197,142058.5788,142351.4468,142619.493,142843.9954,143271.8967,143875.6999,144738.5971,145566.6007,146383.6052,147069.9457,147809.1761,148552.5111,149395.9071,150361.188,151399.4692,152553.4797,153687.9318,154883.2073,156183.8281,157467.9329,158535.9306,159511.403,160320.6535,161249.5613,162051.1634,163035.6826,164189.8796,165525.2912,166856.9007,168150.439,169437.7122,170681.5974,171990.0013,173391.1917,174706.1141,175932.3591,177009.6763,178203.3322,179388.5211,180736.8117,182310.6965,184021.5342,185775.0285,187436.354,189088.8109,190465.9538,191697.6062,192749.6015,193905.4185,195080.3338,196373.7243,197607.6224,198941.1543,200208.0598,201467.9881,202477.204,203365.5225,204176.5869,205047.0617,205910.9804,206816.1649,207788.0019,208823.4735,210053.7183,211521.6883,213022.5177,214465.7011,215898.7081,217520.6617,219054.2005,220066.2607,220874.3518,222097.9949,224246.4632,227294.7241,230901.7208,234913.9395,239005.5301,242987.1213,247105.9089,251480.7889,256252.5994,261450.3708,267174.873,272670.2459,277329.6372,281085.5149,284794.9808,289099.4349,293810.6622,299623.3234,306172.4107,313543.0273,321041.0114,328044.3229,334333.8142,338347.0937,339843.813,339020.0583,337656.3793,336134.1941,334334.818,332018.8045,329970.007,328873.2816,328830.1435,329588.9217,331100.712,333033.4395,335323.4848,337305.9429,338982.3188,340213.9635,340898.3829,341431.0361,342212.8443
395055,24,"San Antonio, TX",msa,TX,3 Bedroom,West South Central,South,29.4632,-98.5238,121104.8657,121135.2775,121282.3752,121449.0545,121680.6635,121701.5445,121669.3053,121649.7834,121538.6957,121154.1407,120397.582,119669.0693,119103.4316,118588.8564,118323.241,117948.4055,117601.8417,116928.2098,116429.5873,116047.9961,115876.5894,115692.51,115631.741,115399.6629,115212.1283,115173.0963,115605.0638,116266.9876,116959.7094,117545.4721,117920.4288,118164.1225,118219.3028,118294.0871,118295.6666,118341.0551,118663.6797,119184.9531,119939.7724,120620.7368,121332.5119,122055.294,122693.2912,123347.4899,123897.7281,124512.9725,124972.8716,125409.9958,126106.5243,127090.3309,128247.7859,129281.0389,130238.2859,131164.4493,131990.1768,132628.6266,133023.7828,133289.0106,133780.8097,134529.5789,135616.7354,136836.5918,138027.7518,139066.5143,139962.9369,140906.7093,141901.926,143061.672,144168.3859,145200.7888,146065.5652,147042.5855,148077.365,149163.868,149892.1237,150646.7682,151360.9996,152288.7764,153115.2787,153967.6009,154811.1563,155659.2064,156526.3845,157430.8899,158481.4099,159517.2826,160614.3418,161602.8752,162456.9024,163247.8203,163911.7699,164634.8271,165205.5423,165921.1154,166794.2877,167962.1974,169171.4465,170185.5819,171105.6343,171889.1789,172707.4055,173452.8328,174283.0986,175041.5203,175716.0061,176319.6863,177030.9963,177917.9965,178688.1516,179195.2226,179429.9411,179660.0441,180032.6517,180552.3871,181094.4176,181773.0183,182544.4851,183528.3426,184572.2385,185665.752,186760.0785,187851.7425,188777.6556,189382.4509,189642.6653,189859.9253,190514.778,191657.7255,193517.1954,195792.8122,198456.2378,200927.84,203291.0699,205698.4707,208529.8108,211639.3577,215094.9684,218762.7425,222138.321,224722.1208,226642.4173,228542.7392,231121.1003,234242.8325,238468.3941,243232.2469,248419.4331,253476.1742,258048.8721,261921.9675,264361.9079,265189.2232,264730.8818,264055.8402,263433.3371,262947.2411,262288.2491,261241.9264,260088.2487,259127.0044,258885.4828,259162.2994,259330.1238,259422.7551,258992.4792,258210.2956,257040.4719,255655.3747,254644.5254,254083.1784
394998,25,"Portland, OR",msa,OR,3 Bedroom,Pacific,West,45.5371,-122.65,235693.1072,235116.1352,235056.8187,235434.8816,235296.2011,234141.6474,232246.5208,230026.0484,227534.282,225139.3659,223072.7493,221211.5762,219450.956,217681.3414,215515.3169,213138.386,210844.2299,209310.6566,208263.015,207359.7109,206159.814,204889.5286,203448.3829,202223.2801,201173.7019,200583.1312,200456.054,200534.2889,200720.6422,201102.0439,201854.2761,202908.4236,204356.8879,206228.3721,208410.0656,210586.0033,212856.8224,215154.7595,217330.2494,219297.1482,221523.3207,224024.3158,226679.2873,229218.8313,231739.8534,234244.1726,236509.5262,238683.5493,240636.4776,242435.8485,244163.3283,245786.0764,247558.153,248843.9974,250172.569,251392.1258,253023.7245,254552.3896,256301.5238,258340.904,260701.2659,263226.3099,265509.5548,267560.5349,269604.1941,271787.3677,274401.7449,277287.2384,280517.8531,284012.0676,287658.7388,291684.084,295754.1173,299642.1892,303090.7545,306643.0581,310285.5475,313755.8936,316745.3249,319120.9202,321113.9091,323233.2115,325743.6499,328829.0154,331887.0395,335050.5965,338038.4373,340914.7735,343265.3058,345259.4667,346750.5055,348061.3928,349144.7281,350171.2203,351363.5773,353074.6524,355463.9701,358226.4228,361111.9298,363406.3842,365278.0357,366121.9184,367117.2321,367742.9733,368429.6819,368610.563,368820.5324,369488.7963,370772.8662,372672.0717,374570.9063,375969.879,376459.9537,376578.1599,376429.5808,376560.7179,376949.8209,377912.5612,379639.696,381856.7805,384918.1502,388057.0053,391319.9499,393727.5637,394584.5485,394388.6235,394341.0882,396265.7854,400428.452,406147.3339,412825.1678,419521.8588,425991.7428,432865.7083,440481.3382,448409.3252,456068.2511,462820.3206,468776.4392,473165.6504,476292.2791,478972.0523,482212.4654,486280.088,492144.7148,499945.1506,509456.727,518788.2494,526287.2127,530630.7207,529979.8376,525145.5147,518368.7397,513305.6892,509762.0566,506768.0703,503120.5571,500148.2467,498543.202,498756.1069,500449.9408,502984.0524,505513.4662,507598.4357,508811.7819,509428.3048,509341.1314,509172.8493,509217.0233,509668.5012
395045,26,"Sacramento, CA",msa,CA,3 Bedroom,Pacific,West,38.5677,-121.4685,215875.5853,215283.6435,215433.0865,215008.6096,214798.6414,214234.079,213697.039,212339.3566,209845.9687,207358.3812,205509.6155,204832.257,203845.961,202105.2578,199850.0583,197472.743,194821.8205,191915.7335,189455.3465,187698.9087,186743.5155,185411.9648,184159.1105,182709.9647,181979.2185,181503.2939,181535.2552,181777.9609,182331.2241,183342.8218,184397.3312,185766.6622,187532.5151,190164.3707,193603.3457,197529.2425,201956.1104,206361.4174,210832.4063,215664.1951,221636.6998,228343.5958,234523.5034,239940.1695,245009.0592,250158.24,254620.9448,257692.9416,259928.3097,261678.6403,263928.1341,266355.258,269109.6976,271005.5262,271797.4804,271762.303,272286.201,273572.4612,275590.9731,277561.6412,279584.7462,281488.1663,283438.6834,285544.0471,287728.5082,289645.3903,290888.5271,291959.056,293607.8141,296055.2223,298984.257,301686.0183,304685.1377,307513.6158,310113.7618,312353.1667,314407.0764,316354.7416,317795.8686,319055.3268,320713.9461,322887.243,325556.6826,328385.189,331473.4516,334609.3955,337568.1149,340245.7004,342499.6482,344528.7565,346253.5318,348167.3429,350380.4561,353255.1298,356130.2128,359276.7442,362565.5375,365844.4208,368694.7634,370896.2929,373128.515,374983.9064,376216.0262,376723.7785,376966.0467,377378.6102,377710.6966,378124.5042,378919.9294,380304.6976,382178.3267,383771.6193,384863.0798,385475.8386,385906.6953,386357.5503,387094.8283,388290.094,390207.5974,392163.2654,394718.8531,397505.5642,400881.2138,403640.8076,404715.8477,404624.1531,404684.6536,406357.2325,410111.3334,415418.23,422267.7938,429756.7924,437245.6496,444971.5147,453001.7164,461934.1807,471460.6251,480785.7866,488995.6088,494433.7362,497938.7419,500508.673,504277.7149,509132.2518,516588.4002,525742.9728,536676.2405,546259.6504,553514.2077,557143.1725,556568.4851,551758.0123,544182.3706,536739.8758,530077.7409,523574.4612,516322.8565,510333.2768,506839.5423,506226.8649,507187.8276,509427.6248,512500.8421,515968.765,518358.2812,519840.3292,520464.5243,520847.4584,521090.543,521863.9781
